window_start,window_end,anomaly_score,anchor_period
2024-05-01 05:06:37,2024-05-01 05:36:37,0.1334,baseline
2024-05-01 05:21:37,2024-05-01 05:51:37,0.123,baseline
2024-05-01 09:21:37,2024-05-01 09:51:37,0.0476,baseline
2024-05-02 01:06:37,2024-05-02 01:36:37,0.7182,baseline
2024-05-02 04:06:37,2024-05-02 04:36:37,0.0829,baseline
2024-05-02 09:06:37,2024-05-02 09:36:37,0.0994,baseline
2024-05-02 09:21:37,2024-05-02 09:51:37,0.0717,baseline
2024-05-03 04:36:37,2024-05-03 05:06:37,0.7504,baseline
2024-05-06 12:06:37,2024-05-06 12:36:37,0.0912,baseline
2024-05-07 03:51:37,2024-05-07 04:21:37,0.0538,baseline
2024-05-07 04:06:37,2024-05-07 04:36:37,0.0541,baseline
2024-05-08 03:06:37,2024-05-08 03:36:37,0.0908,baseline
2024-05-08 08:36:37,2024-05-08 09:06:37,0.074,baseline
2024-05-08 12:06:37,2024-05-08 12:36:37,0.0824,baseline
2024-05-08 12:21:37,2024-05-08 12:51:37,0.0934,baseline
2024-05-09 06:06:37,2024-05-09 06:36:37,0.3793,baseline
2024-05-09 06:21:37,2024-05-09 06:51:37,0.0674,baseline
2024-05-09 11:06:37,2024-05-09 11:36:37,0.0972,baseline
2024-05-09 11:21:37,2024-05-09 11:51:37,0.1007,baseline
2024-05-10 03:51:37,2024-05-10 04:21:37,0.2914,baseline
2024-05-10 04:06:37,2024-05-10 04:36:37,0.2951,baseline
2024-05-10 09:06:37,2024-05-10 09:36:37,0.1138,baseline
2024-05-11 05:51:37,2024-05-11 06:21:37,0.5945,baseline
2024-05-11 07:21:37,2024-05-11 07:51:37,0.1386,baseline
2024-05-13 01:06:37,2024-05-13 01:36:37,0.2493,baseline
2024-05-13 03:06:37,2024-05-13 03:36:37,0.1517,baseline
2024-05-14 05:51:37,2024-05-14 06:21:37,0.431,baseline
2024-05-14 06:06:37,2024-05-14 06:36:37,0.1563,baseline
2024-05-14 06:51:37,2024-05-14 07:21:37,0.1798,baseline
2024-05-15 01:06:37,2024-05-15 01:36:37,0.2577,baseline
2024-05-15 07:51:37,2024-05-15 08:21:37,0.1094,baseline
2024-05-15 08:06:37,2024-05-15 08:36:37,0.1019,baseline
2024-05-16 01:06:37,2024-05-16 01:36:37,0.2303,baseline
2024-05-16 03:21:37,2024-05-16 03:51:37,0.3525,baseline
2024-05-16 03:36:37,2024-05-16 04:06:37,0.463,baseline
2024-05-17 01:06:37,2024-05-17 01:36:37,0.1321,baseline
2024-05-17 01:21:37,2024-05-17 01:51:37,0.2111,baseline
2024-05-17 08:51:37,2024-05-17 09:21:37,0.0597,baseline
2024-05-17 09:06:37,2024-05-17 09:36:37,0.0497,baseline
2024-05-18 12:36:37,2024-05-18 13:06:37,0.6807,baseline
2024-05-18 12:51:37,2024-05-18 13:21:37,0.2336,baseline
2024-05-19 04:21:37,2024-05-19 04:51:37,0.0771,baseline
2024-05-19 08:51:37,2024-05-19 09:21:37,0.1275,baseline
2024-05-21 12:51:37,2024-05-21 13:21:37,0.062,baseline
2024-05-22 09:36:37,2024-05-22 10:06:37,0.9929,baseline
2024-05-22 09:51:37,2024-05-22 10:21:37,0.9939,baseline
2024-05-22 13:36:37,2024-05-22 14:06:37,0.1647,baseline
2024-05-23 12:06:37,2024-05-23 12:36:37,0.088,baseline
2024-05-23 12:21:37,2024-05-23 12:51:37,0.0905,baseline
2024-05-24 03:51:37,2024-05-24 04:21:37,0.1044,baseline
2024-05-24 04:06:37,2024-05-24 04:36:37,0.1026,baseline
2024-05-25 13:51:37,2024-05-25 14:21:37,0.0792,baseline
2024-05-26 05:06:37,2024-05-26 05:36:37,0.2151,baseline
2024-05-26 05:21:37,2024-05-26 05:51:37,0.0742,baseline
2024-05-26 08:06:37,2024-05-26 08:36:37,0.107,baseline
2024-05-26 08:21:37,2024-05-26 08:51:37,0.1312,baseline
2024-05-26 11:51:37,2024-05-26 12:21:37,0.0764,baseline
2024-05-27 01:06:37,2024-05-27 01:36:37,0.0693,baseline
2024-05-27 01:21:37,2024-05-27 01:51:37,0.0626,baseline
2024-05-28 05:36:37,2024-05-28 06:06:37,0.5311,baseline
2024-05-28 10:21:37,2024-05-28 10:51:37,0.1096,baseline
2024-05-29 01:06:37,2024-05-29 01:36:37,0.1739,baseline
2024-05-29 01:21:37,2024-05-29 01:51:37,0.0527,baseline
2024-05-29 08:21:37,2024-05-29 08:51:37,0.1697,baseline
2024-05-30 05:21:37,2024-05-30 05:51:37,0.2292,baseline
2024-05-30 09:06:37,2024-05-30 09:36:37,0.117,baseline
2024-05-30 09:21:37,2024-05-30 09:51:37,0.1125,baseline
2024-05-31 00:36:37,2024-05-31 01:06:37,0.0715,baseline
2024-05-31 00:51:37,2024-05-31 01:21:37,0.2605,baseline
2024-06-02 05:06:37,2024-06-02 05:36:37,0.9375,baseline
2024-06-02 05:21:37,2024-06-02 05:51:37,0.9211,baseline
2024-06-03 01:06:37,2024-06-03 01:36:37,0.1993,baseline
2024-06-03 01:21:37,2024-06-03 01:51:37,0.1514,baseline
2024-06-03 03:06:37,2024-06-03 03:36:37,0.061,baseline
2024-06-04 04:36:37,2024-06-04 05:06:37,0.0753,baseline
2024-06-04 04:51:37,2024-06-04 05:21:37,0.0601,baseline
2024-06-04 13:51:37,2024-06-04 14:21:37,0.2279,baseline
2024-06-05 02:06:37,2024-06-05 02:36:37,0.0608,baseline
2024-06-05 02:21:37,2024-06-05 02:51:37,0.0833,baseline
2024-06-05 05:51:37,2024-06-05 06:21:37,0.0876,baseline
2024-06-06 10:21:37,2024-06-06 10:51:37,0.0485,baseline
2024-06-06 10:36:37,2024-06-06 11:06:37,0.0394,baseline
2024-06-07 05:21:37,2024-06-07 05:51:37,0.0615,baseline
2024-06-07 08:06:37,2024-06-07 08:36:37,0.0755,baseline
2024-06-07 08:21:37,2024-06-07 08:51:37,0.0943,baseline
2024-06-07 10:36:37,2024-06-07 11:06:37,0.9361,baseline
2024-06-07 10:51:37,2024-06-07 11:21:37,0.2476,baseline
2024-06-07 14:36:37,2024-06-07 15:06:37,0.0755,baseline
2024-06-08 02:36:37,2024-06-08 03:06:37,0.3619,baseline
2024-06-08 02:51:37,2024-06-08 03:21:37,0.4781,baseline
2024-06-10 08:21:37,2024-06-10 08:51:37,0.3773,baseline
2024-06-11 05:51:37,2024-06-11 06:21:37,0.0976,baseline
2024-06-11 06:06:37,2024-06-11 06:36:37,0.0992,baseline
2024-06-12 04:36:37,2024-06-12 05:06:37,0.1243,baseline
2024-06-13 10:36:37,2024-06-13 11:06:37,0.1424,baseline
2024-06-13 14:36:37,2024-06-13 15:06:37,0.0896,baseline
2024-06-14 08:21:37,2024-06-14 08:51:37,0.0669,baseline
2024-06-14 10:36:37,2024-06-14 11:06:37,0.1963,baseline
2024-06-14 10:51:37,2024-06-14 11:21:37,0.1019,baseline
2024-06-15 12:06:37,2024-06-15 12:36:37,0.3088,baseline
2024-06-16 03:06:37,2024-06-16 03:36:37,0.0707,baseline
2024-06-16 03:21:37,2024-06-16 03:51:37,0.233,baseline
2024-06-16 07:21:37,2024-06-16 07:51:37,0.2351,baseline
2024-06-16 07:36:37,2024-06-16 08:06:37,0.2276,baseline
2024-06-16 11:51:37,2024-06-16 12:21:37,0.109,baseline
2024-06-16 12:06:37,2024-06-16 12:36:37,0.0888,baseline
2024-06-17 01:21:37,2024-06-17 01:51:37,0.066,baseline
2024-06-17 01:36:37,2024-06-17 02:06:37,0.0618,baseline
2024-06-18 01:51:37,2024-06-18 02:21:37,0.5817,baseline
2024-06-18 02:21:37,2024-06-18 02:51:37,0.1205,baseline
2024-06-18 02:36:37,2024-06-18 03:06:37,0.1028,baseline
2024-06-18 10:36:37,2024-06-18 11:06:37,0.0483,baseline
2024-06-19 01:06:37,2024-06-19 01:36:37,0.2036,baseline
2024-06-19 01:21:37,2024-06-19 01:51:37,0.0882,baseline
2024-06-19 02:51:37,2024-06-19 03:21:37,0.0729,baseline
2024-06-19 03:06:37,2024-06-19 03:36:37,0.0452,baseline
2024-06-19 06:21:37,2024-06-19 06:51:37,0.0733,baseline
2024-06-19 06:36:37,2024-06-19 07:06:37,0.0758,baseline
2024-06-19 10:36:37,2024-06-19 11:06:37,0.0811,baseline
2024-06-20 03:06:37,2024-06-20 03:36:37,0.0752,baseline
2024-06-20 03:21:37,2024-06-20 03:51:37,0.0797,baseline
2024-06-20 07:51:37,2024-06-20 08:21:37,0.1189,baseline
2024-06-20 08:06:37,2024-06-20 08:36:37,0.123,baseline
2024-06-22 02:36:37,2024-06-22 03:06:37,0.4033,baseline
2024-06-22 02:51:37,2024-06-22 03:21:37,0.2311,baseline
2024-06-23 10:21:37,2024-06-23 10:51:37,0.1223,baseline
2024-06-23 11:36:37,2024-06-23 12:06:37,0.1095,baseline
2024-06-23 11:51:37,2024-06-23 12:21:37,0.133,baseline
2024-06-24 08:51:37,2024-06-24 09:21:37,0.3169,baseline
2024-06-24 09:06:37,2024-06-24 09:36:37,0.2858,baseline
2024-06-25 02:06:37,2024-06-25 02:36:37,0.5509,baseline
2024-06-25 02:21:37,2024-06-25 02:51:37,0.5729,baseline
2024-06-25 02:36:37,2024-06-25 03:06:37,0.3278,baseline
2024-06-25 09:06:37,2024-06-25 09:36:37,0.5623,baseline
2024-06-26 01:06:37,2024-06-26 01:36:37,0.809,baseline
2024-06-26 09:36:37,2024-06-26 10:06:37,0.2903,baseline
2024-07-02 04:21:37,2024-07-02 04:51:37,0.7397,baseline
2024-07-02 04:36:37,2024-07-02 05:06:37,0.0718,baseline
2024-07-02 05:06:37,2024-07-02 05:36:37,0.2576,baseline
2024-07-02 05:21:37,2024-07-02 05:51:37,0.101,baseline
2024-07-02 09:36:37,2024-07-02 10:06:37,0.6649,baseline
2024-07-03 00:21:37,2024-07-03 00:51:37,0.3361,baseline
2024-07-03 09:06:37,2024-07-03 09:36:37,0.7508,baseline
2024-07-03 09:51:37,2024-07-03 10:21:37,0.138,baseline
2024-07-03 13:36:37,2024-07-03 14:06:37,0.0485,baseline
2024-07-03 13:51:37,2024-07-03 14:21:37,0.0366,baseline
2024-07-04 01:21:37,2024-07-04 01:51:37,0.4221,baseline
2024-07-05 03:06:37,2024-07-05 03:36:37,0.2083,baseline
2024-07-05 03:21:37,2024-07-05 03:51:37,0.2334,baseline
2024-07-05 09:36:37,2024-07-05 10:06:37,0.2034,baseline
2024-07-06 03:06:37,2024-07-06 03:36:37,0.0603,baseline
2024-07-06 05:21:37,2024-07-06 05:51:37,0.06,baseline
2024-07-08 01:06:37,2024-07-08 01:36:37,0.0881,baseline
2024-07-08 09:06:37,2024-07-08 09:36:37,0.3524,baseline
2024-07-09 08:36:37,2024-07-09 09:06:37,0.1105,baseline
2024-07-09 13:06:37,2024-07-09 13:36:37,0.0898,baseline
2024-07-09 13:21:37,2024-07-09 13:51:37,0.0875,baseline
2024-07-10 00:51:37,2024-07-10 01:21:37,0.2454,baseline
2024-07-10 01:06:37,2024-07-10 01:36:37,0.1338,baseline
2024-07-10 01:51:37,2024-07-10 02:21:37,0.0722,baseline
2024-07-10 10:51:37,2024-07-10 11:21:37,0.1129,baseline
2024-07-12 01:36:37,2024-07-12 02:06:37,0.0355,baseline
2024-07-12 05:21:37,2024-07-12 05:51:37,0.1126,baseline
2024-07-13 01:21:37,2024-07-13 01:51:37,0.1439,baseline
2024-07-13 05:36:37,2024-07-13 06:06:37,0.3797,baseline
2024-07-13 09:36:37,2024-07-13 10:06:37,0.1147,baseline
2024-07-13 09:51:37,2024-07-13 10:21:37,0.0624,baseline
2024-07-15 01:06:37,2024-07-15 01:36:37,0.1471,baseline
2024-07-15 01:21:37,2024-07-15 01:51:37,0.1636,baseline
2024-07-16 04:51:37,2024-07-16 05:21:37,0.1018,baseline
2024-07-16 05:06:37,2024-07-16 05:36:37,0.0976,baseline
2024-07-17 00:51:37,2024-07-17 01:21:37,0.7284,baseline
2024-07-17 01:06:37,2024-07-17 01:36:37,0.4377,baseline
2024-07-17 01:21:37,2024-07-17 01:51:37,0.0806,baseline
2024-07-17 01:36:37,2024-07-17 02:06:37,0.0965,baseline
2024-07-17 01:51:37,2024-07-17 02:21:37,0.1057,baseline
2024-07-18 02:21:37,2024-07-18 02:51:37,0.7345,baseline
2024-07-18 02:36:37,2024-07-18 03:06:37,0.389,baseline
2024-07-18 08:06:37,2024-07-18 08:36:37,0.0793,baseline
2024-07-18 13:51:37,2024-07-18 14:21:37,0.1306,baseline
2024-07-19 01:06:37,2024-07-19 01:36:37,0.1517,baseline
2024-07-19 01:21:37,2024-07-19 01:51:37,0.0461,baseline
2024-07-19 01:36:37,2024-07-19 02:06:37,0.0725,baseline
2024-07-20 09:21:37,2024-07-20 09:51:37,0.2596,baseline
2024-07-22 00:51:37,2024-07-22 01:21:37,0.4477,baseline
2024-07-22 01:06:37,2024-07-22 01:36:37,0.2118,baseline
2024-07-22 01:21:37,2024-07-22 01:51:37,0.0813,baseline
2024-07-23 23:51:37,2024-07-24 00:21:37,0.0673,baseline
2024-07-24 09:51:37,2024-07-24 10:21:37,0.1038,baseline
2024-07-25 01:51:37,2024-07-25 02:21:37,0.9662,baseline
2024-07-25 07:21:37,2024-07-25 07:51:37,0.416,baseline
2024-07-26 01:21:37,2024-07-26 01:51:37,0.0965,baseline
2024-07-28 02:21:37,2024-07-28 02:51:37,0.8254,baseline
2024-07-28 02:36:37,2024-07-28 03:06:37,0.7332,baseline
2024-07-29 00:51:37,2024-07-29 01:21:37,0.6329,baseline
2024-07-29 01:21:37,2024-07-29 01:51:37,0.0487,baseline
2024-07-29 01:36:37,2024-07-29 02:06:37,0.0503,baseline
2024-07-29 06:21:37,2024-07-29 06:51:37,0.2011,baseline
2024-07-29 06:36:37,2024-07-29 07:06:37,0.7349,baseline
2024-07-30 06:06:37,2024-07-30 06:36:37,0.06,baseline
2024-07-30 09:21:37,2024-07-30 09:51:37,0.3138,baseline
2024-07-30 09:36:37,2024-07-30 10:06:37,0.3325,baseline
2024-07-31 01:36:37,2024-07-31 02:06:37,0.1208,baseline
2024-07-31 06:06:37,2024-07-31 06:36:37,0.0799,baseline
2024-08-01 13:06:37,2024-08-01 13:36:37,0.0654,baseline
2024-08-01 13:21:37,2024-08-01 13:51:37,0.0795,baseline
2024-08-02 04:51:37,2024-08-02 05:21:37,0.1337,baseline
2024-08-02 05:06:37,2024-08-02 05:36:37,0.0894,baseline
2024-08-02 10:51:37,2024-08-02 11:21:37,0.0557,baseline
2024-08-03 05:06:37,2024-08-03 05:36:37,0.2094,baseline
2024-08-04 02:36:37,2024-08-04 03:06:37,0.1364,baseline
2024-08-04 05:06:37,2024-08-04 05:36:37,0.0941,baseline
2024-08-05 09:21:37,2024-08-05 09:51:37,0.1581,baseline
2024-08-05 12:36:37,2024-08-05 13:06:37,0.1758,baseline
2024-08-06 02:06:37,2024-08-06 02:36:37,0.3539,baseline
2024-08-06 02:21:37,2024-08-06 02:51:37,0.3641,baseline
2024-08-06 06:06:37,2024-08-06 06:36:37,0.3564,baseline
2024-08-06 08:51:37,2024-08-06 09:21:37,0.8762,baseline
2024-08-06 09:06:37,2024-08-06 09:36:37,0.1656,baseline
2024-08-06 12:51:37,2024-08-06 13:21:37,0.0976,baseline
2024-08-07 05:21:37,2024-08-07 05:51:37,0.2086,baseline
2024-08-07 08:51:37,2024-08-07 09:21:37,0.0967,baseline
2024-08-09 02:51:37,2024-08-09 03:21:37,0.4425,baseline
2024-08-10 05:21:37,2024-08-10 05:51:37,0.062,baseline
2024-08-10 09:36:37,2024-08-10 10:06:37,0.2063,baseline
2024-08-11 07:21:37,2024-08-11 07:51:37,0.9402,baseline
2024-08-11 07:36:37,2024-08-11 08:06:37,0.5589,baseline
2024-08-11 09:21:37,2024-08-11 09:51:37,0.2138,baseline
2024-08-12 05:21:37,2024-08-12 05:51:37,0.0882,baseline
2024-08-12 05:36:37,2024-08-12 06:06:37,0.0629,baseline
2024-08-13 05:36:37,2024-08-13 06:06:37,0.0736,baseline
2024-08-13 05:51:37,2024-08-13 06:21:37,0.0658,baseline
2024-08-13 13:06:37,2024-08-13 13:36:37,0.0858,baseline
2024-08-13 13:21:37,2024-08-13 13:51:37,0.0687,baseline
2024-08-14 09:06:37,2024-08-14 09:36:37,0.3916,baseline
2024-08-16 05:51:37,2024-08-16 06:21:37,0.0877,baseline
2024-08-16 06:06:37,2024-08-16 06:36:37,0.0833,baseline
2024-08-18 03:51:37,2024-08-18 04:21:37,0.4535,baseline
2024-08-19 01:21:37,2024-08-19 01:51:37,0.0678,baseline
2024-08-19 05:51:37,2024-08-19 06:21:37,0.0586,baseline
2024-08-19 08:36:37,2024-08-19 09:06:37,0.3371,baseline
2024-08-19 08:51:37,2024-08-19 09:21:37,0.2976,baseline
2024-08-21 06:06:37,2024-08-21 06:36:37,0.1068,baseline
2024-08-21 06:21:37,2024-08-21 06:51:37,0.056,baseline
2024-08-22 09:51:37,2024-08-22 10:21:37,0.1172,baseline
2024-08-22 10:06:37,2024-08-22 10:36:37,0.0853,baseline
2024-08-24 04:51:37,2024-08-24 05:21:37,0.0956,baseline
2024-08-24 05:06:37,2024-08-24 05:36:37,0.0752,baseline
2024-08-24 08:51:37,2024-08-24 09:21:37,0.0838,baseline
2024-08-24 09:06:37,2024-08-24 09:36:37,0.0723,baseline
2024-08-26 01:06:37,2024-08-26 01:36:37,0.1634,baseline
2024-08-26 02:51:37,2024-08-26 03:21:37,0.1899,baseline
2024-08-26 03:06:37,2024-08-26 03:36:37,0.0339,baseline
2024-08-26 06:36:37,2024-08-26 07:06:37,0.0746,baseline
2024-08-26 10:21:37,2024-08-26 10:51:37,0.1641,baseline
2024-08-27 06:21:37,2024-08-27 06:51:37,0.0759,baseline
2024-08-27 06:36:37,2024-08-27 07:06:37,0.0819,baseline
2024-08-28 01:06:37,2024-08-28 01:36:37,0.1508,baseline
2024-08-28 01:21:37,2024-08-28 01:51:37,0.0692,baseline
2024-08-28 03:06:37,2024-08-28 03:36:37,0.0451,baseline
2024-08-29 04:36:37,2024-08-29 05:06:37,0.1548,baseline
2024-08-30 01:06:37,2024-08-30 01:36:37,0.1122,baseline
2024-08-30 01:21:37,2024-08-30 01:51:37,0.0676,baseline
2024-08-30 08:36:37,2024-08-30 09:06:37,0.3113,baseline
2024-08-30 11:21:37,2024-08-30 11:51:37,0.1629,baseline
2024-09-01 02:36:37,2024-09-01 03:06:37,0.204,baseline
2024-09-02 10:36:37,2024-09-02 11:06:37,0.0951,baseline
2024-09-03 06:36:37,2024-09-03 07:06:37,0.1157,baseline
2024-09-03 06:51:37,2024-09-03 07:21:37,0.0647,baseline
2024-09-04 00:51:37,2024-09-04 01:21:37,0.0477,baseline
2024-09-04 08:51:37,2024-09-04 09:21:37,0.24,baseline
2024-09-06 01:06:37,2024-09-06 01:36:37,0.211,baseline
2024-09-06 01:21:37,2024-09-06 01:51:37,0.0691,baseline
2024-09-06 08:51:37,2024-09-06 09:21:37,0.1253,baseline
2024-09-07 04:21:37,2024-09-07 04:51:37,0.0885,baseline
2024-09-07 04:36:37,2024-09-07 05:06:37,0.1706,baseline
2024-09-08 23:51:37,2024-09-09 00:21:37,0.831,baseline
2024-09-09 07:06:37,2024-09-09 07:36:37,0.1535,baseline
2024-09-10 07:06:37,2024-09-10 07:36:37,0.0498,baseline
2024-09-10 07:21:37,2024-09-10 07:51:37,0.1362,baseline
2024-09-10 11:06:37,2024-09-10 11:36:37,0.037,baseline
2024-09-10 11:21:37,2024-09-10 11:51:37,0.0346,baseline
2024-09-11 01:06:37,2024-09-11 01:36:37,0.4049,baseline
2024-09-11 01:21:37,2024-09-11 01:51:37,0.2084,baseline
2024-09-13 09:36:37,2024-09-13 10:06:37,0.5,baseline
2024-09-16 11:36:37,2024-09-16 12:06:37,0.0587,baseline
2024-09-17 07:06:37,2024-09-17 07:36:37,0.0541,baseline
2024-09-18 08:51:37,2024-09-18 09:21:37,0.1414,baseline
2024-09-18 09:06:37,2024-09-18 09:36:37,0.2233,baseline
2024-09-20 01:06:37,2024-09-20 01:36:37,0.0662,baseline
2024-09-20 02:36:37,2024-09-20 03:06:37,0.1382,baseline
2024-09-23 00:21:37,2024-09-23 00:51:37,0.6991,baseline
2024-09-23 00:36:37,2024-09-23 01:06:37,0.299,baseline
2024-09-23 00:51:37,2024-09-23 01:21:37,0.1401,baseline
2024-09-23 10:36:37,2024-09-23 11:06:37,0.0486,baseline
2024-09-23 10:51:37,2024-09-23 11:21:37,0.0477,baseline
2024-09-24 07:36:37,2024-09-24 08:06:37,0.1011,baseline
2024-09-24 07:51:37,2024-09-24 08:21:37,0.1035,baseline
2024-09-24 10:51:37,2024-09-24 11:21:37,0.094,baseline
2024-09-24 11:06:37,2024-09-24 11:36:37,0.1011,baseline
2024-09-26 04:21:37,2024-09-26 04:51:37,0.0688,baseline
2024-09-26 04:36:37,2024-09-26 05:06:37,0.0827,baseline
2024-09-27 01:21:37,2024-09-27 01:51:37,0.0708,baseline
2024-09-27 01:36:37,2024-09-27 02:06:37,0.0602,baseline
2024-09-29 05:51:37,2024-09-29 06:21:37,0.0601,baseline
2024-09-29 07:51:37,2024-09-29 08:21:37,0.1784,baseline
2024-10-04 09:06:37,2024-10-04 09:36:37,0.1287,baseline
2024-10-04 09:21:37,2024-10-04 09:51:37,0.1138,baseline
2024-10-06 05:51:37,2024-10-06 06:21:37,0.1377,baseline
2024-10-06 06:06:37,2024-10-06 06:36:37,0.1041,baseline
2024-10-06 06:36:37,2024-10-06 07:06:37,0.08,baseline
2024-10-06 06:51:37,2024-10-06 07:21:37,0.0671,baseline
2024-10-07 09:06:37,2024-10-07 09:36:37,0.0877,baseline
2024-10-07 09:21:37,2024-10-07 09:51:37,0.0975,baseline
2024-10-10 05:06:37,2024-10-10 05:36:37,0.1484,baseline
2024-10-13 04:21:37,2024-10-13 04:51:37,0.0741,baseline
2024-10-13 07:51:37,2024-10-13 08:21:37,0.0402,baseline
2024-10-13 08:06:37,2024-10-13 08:36:37,0.0429,baseline
2024-10-15 09:06:37,2024-10-15 09:36:37,0.0597,baseline
2024-10-15 09:21:37,2024-10-15 09:51:37,0.056,baseline
2024-10-16 09:51:37,2024-10-16 10:21:37,0.0749,baseline
2024-10-17 01:51:37,2024-10-17 02:21:37,0.0981,baseline
2024-10-19 00:51:37,2024-10-19 01:21:37,0.0343,baseline
2024-10-19 01:06:37,2024-10-19 01:36:37,0.0316,baseline
2024-10-19 10:51:37,2024-10-19 11:21:37,0.0574,baseline
2024-10-21 01:21:37,2024-10-21 01:51:37,0.0516,baseline
2024-10-21 01:36:37,2024-10-21 02:06:37,0.0607,baseline
2024-10-21 02:36:37,2024-10-21 03:06:37,0.0974,baseline
2024-10-21 02:51:37,2024-10-21 03:21:37,0.1209,baseline
2024-10-23 01:36:37,2024-10-23 02:06:37,0.0787,baseline
2024-10-23 05:21:37,2024-10-23 05:51:37,0.0368,baseline
2024-10-24 07:36:37,2024-10-24 08:06:37,0.2216,baseline
2024-10-24 07:51:37,2024-10-24 08:21:37,0.27,baseline
2024-10-25 00:51:37,2024-10-25 01:21:37,0.14,baseline
2024-10-25 01:06:37,2024-10-25 01:36:37,0.0407,baseline
2024-10-25 03:06:37,2024-10-25 03:36:37,0.0592,baseline
2024-10-25 03:21:37,2024-10-25 03:51:37,0.0634,baseline
2024-10-27 08:36:37,2024-10-27 09:06:37,0.0646,baseline
2024-10-27 08:51:37,2024-10-27 09:21:37,0.0568,baseline
2024-10-28 00:21:37,2024-10-28 00:51:37,0.1146,baseline
2024-10-28 00:36:37,2024-10-28 01:06:37,0.0625,baseline
2024-10-28 09:51:37,2024-10-28 10:21:37,0.0561,baseline
2024-10-28 10:06:37,2024-10-28 10:36:37,0.0572,baseline
2024-11-01 10:51:37,2024-11-01 11:21:37,0.3322,baseline
2024-11-01 11:06:37,2024-11-01 11:36:37,0.1713,baseline
2024-11-02 04:51:37,2024-11-02 05:21:37,0.0771,baseline
2024-11-03 09:36:37,2024-11-03 10:06:37,0.171,baseline
2024-11-04 03:21:37,2024-11-04 03:51:37,0.602,baseline
2024-11-04 03:36:37,2024-11-04 04:06:37,0.5959,baseline
2024-11-05 09:51:37,2024-11-05 10:21:37,0.067,baseline
2024-11-05 11:21:37,2024-11-05 11:51:37,0.06,baseline
2024-11-07 09:21:37,2024-11-07 09:51:37,0.084,baseline
2024-11-07 09:36:37,2024-11-07 10:06:37,0.0786,baseline
2024-11-08 10:21:37,2024-11-08 10:51:37,0.1041,baseline
2024-11-08 10:36:37,2024-11-08 11:06:37,0.0593,baseline
2024-11-08 10:51:37,2024-11-08 11:21:37,0.0441,baseline
2024-11-10 02:06:37,2024-11-10 02:36:37,0.1988,baseline
2024-11-10 02:21:37,2024-11-10 02:51:37,0.3006,baseline
2024-11-16 09:51:37,2024-11-16 10:21:37,0.0642,baseline
2024-11-17 06:36:37,2024-11-17 07:06:37,0.052,baseline
2024-11-17 06:51:37,2024-11-17 07:21:37,0.084,baseline
2024-11-18 04:21:37,2024-11-18 04:51:37,0.1013,baseline
2024-11-18 04:36:37,2024-11-18 05:06:37,0.0777,baseline
2024-11-18 11:36:37,2024-11-18 12:06:37,0.0656,baseline
2024-11-18 11:51:37,2024-11-18 12:21:37,0.0639,baseline
2024-11-19 02:51:37,2024-11-19 03:21:37,0.0993,baseline
2024-11-19 08:21:37,2024-11-19 08:51:37,0.8112,baseline
2024-11-19 10:51:37,2024-11-19 11:21:37,0.0511,baseline
2024-11-21 10:06:37,2024-11-21 10:36:37,0.2341,baseline
2024-11-21 10:21:37,2024-11-21 10:51:37,0.0945,baseline
2024-11-21 10:51:37,2024-11-21 11:21:37,0.1704,baseline
2024-11-22 03:06:37,2024-11-22 03:36:37,0.0477,baseline
2024-11-24 02:06:37,2024-11-24 02:36:37,0.2576,baseline
2024-11-24 02:21:37,2024-11-24 02:51:37,0.0606,baseline
2024-11-25 08:51:37,2024-11-25 09:21:37,0.0598,baseline
2024-11-25 09:06:37,2024-11-25 09:36:37,0.0607,baseline
2024-11-27 08:51:37,2024-11-27 09:21:37,0.0709,baseline
2024-11-27 12:21:37,2024-11-27 12:51:37,0.0869,baseline
2024-11-29 10:36:37,2024-11-29 11:06:37,0.1368,baseline
2024-11-29 10:51:37,2024-11-29 11:21:37,0.1152,baseline
2024-11-30 10:21:37,2024-11-30 10:51:37,0.0357,baseline
2024-12-01 06:21:37,2024-12-01 06:51:37,0.058,baseline
2024-12-01 06:36:37,2024-12-01 07:06:37,0.0282,baseline
2024-12-05 09:21:37,2024-12-05 09:51:37,0.1545,baseline
2024-12-05 09:36:37,2024-12-05 10:06:37,0.135,baseline
2024-12-06 03:06:37,2024-12-06 03:36:37,0.7294,baseline
2024-12-06 03:21:37,2024-12-06 03:51:37,0.7463,baseline
2024-12-07 07:51:37,2024-12-07 08:21:37,0.0722,baseline
2024-12-09 10:36:37,2024-12-09 11:06:37,0.0473,baseline
2024-12-09 22:21:37,2024-12-09 22:51:37,0.0613,baseline
2024-12-13 06:51:37,2024-12-13 07:21:37,0.0805,baseline
2024-12-15 00:51:37,2024-12-15 01:21:37,0.1242,baseline
2024-12-15 04:06:37,2024-12-15 04:36:37,0.2455,baseline
2024-12-15 06:51:37,2024-12-15 07:21:37,0.1439,baseline
2024-12-15 07:06:37,2024-12-15 07:36:37,0.1602,baseline
2024-12-16 10:36:37,2024-12-16 11:06:37,0.1519,baseline
2024-12-16 10:51:37,2024-12-16 11:21:37,0.1074,baseline
2024-12-20 03:06:37,2024-12-20 03:36:37,0.1294,baseline
2024-12-21 03:36:37,2024-12-21 04:06:37,0.2418,baseline
2024-12-22 06:51:37,2024-12-22 07:21:37,0.1029,baseline
